Source,Target,Type,Id,Label,Weight
768,5945,Directed,7425,,1
720,5945,Directed,7061,,1
602,5945,Directed,6190,,1
601,5945,Directed,6185,,1
544,5945,Directed,5541,,1
1848,5945,Directed,3229,,1
229,5945,Directed,2657,,1
212,5945,Directed,2501,,1
179,5945,Directed,2137,,1
124,5945,Directed,1200,,1
105,5945,Directed,1068,,1
94,5945,Directed,993,,1
9,5945,Directed,45,,1
3569,5944,Directed,26885,,1
3935,5941,Directed,28604,,1
2748,5941,Directed,22630,,1
2201,5941,Directed,8297,,1
2466,5936,Directed,20396,,1
2481,5935,Directed,20490,,1
1464,5935,Directed,12601,,1
582,5935,Directed,6070,,1
166,5935,Directed,1833,,1
5929,2740,Directed,2639,,1
4150,5928,Directed,29462,,1
3286,5928,Directed,25613,,1
5881,5927,Directed,34476,,1
5412,5927,Directed,33551,,1
5321,5927,Directed,33247,,1
5101,5927,Directed,32756,,1
4479,5927,Directed,30793,,1
3758,5927,Directed,27816,,1
3743,5927,Directed,27727,,1
2503,5927,Directed,20693,,1
2481,5927,Directed,20566,,1
1147,5927,Directed,10524,,1
527,5927,Directed,5456,,1
338,5927,Directed,3541,,1
4436,5920,Directed,18606,,1
1924,5920,Directed,16688,,1
1773,5920,Directed,15112,,1
5262,5919,Directed,33056,,1
1194,5919,Directed,10922,,1
2740,5918,Directed,22507,,1
1924,5918,Directed,16551,,1
581,5918,Directed,5864,,1
166,5916,Directed,1752,,1
4177,5915,Directed,29572,,1
2740,5915,Directed,22520,,1
2026,5915,Directed,17453,,1
5682,5914,Directed,34062,,1
3573,5914,Directed,29249,,1
1382,5910,Directed,11936,,1
832,5908,Directed,8019,,1
3470,5906,Directed,26527,,1
4077,5906,Directed,25873,,1
2845,5906,Directed,22905,,1
781,5906,Directed,7503,,1
24,5906,Directed,286,,1
432,5903,Directed,34583,,1
5705,5903,Directed,34096,,1
1419,5903,Directed,12301,,1
4076,5902,Directed,29128,,1
3500,5902,Directed,26663,,1
3320,5902,Directed,25751,,1
458,5902,Directed,4808,,1
1744,5901,Directed,14586,,1
4003,5894,Directed,30827,,1
3793,5894,Directed,27987,,1
4913,5892,Directed,32044,,1
2252,5892,Directed,18869,,1
1812,5892,Directed,15713,,1
4599,5890,Directed,34466,,1
73,5890,Directed,704,,1
4913,5886,Directed,32041,,1
4076,5886,Directed,29105,,1
2779,5886,Directed,22744,,1
80,5886,Directed,752,,1
1773,5885,Directed,15088,,1
2740,5883,Directed,22487,,1
5882,4793,Directed,34482,,1
5882,5555,Directed,34478,,1
4718,5882,Directed,24730,,1
2844,5882,Directed,23225,,1
2508,5882,Directed,20757,,1
832,5882,Directed,8022,,1
5727,5881,Directed,34122,,1
5101,5881,Directed,32753,,1
4374,5881,Directed,30428,,1
4291,5881,Directed,30123,,1
4053,5881,Directed,29033,,1
3743,5881,Directed,27713,,1
2779,5881,Directed,22740,,1
2677,5881,Directed,21946,,1
2112,5881,Directed,18023,,1
2101,5881,Directed,17939,,1
582,5881,Directed,6072,,1
166,5881,Directed,1968,,1
1407,5874,Directed,12140,,1
5027,5872,Directed,32538,,1
2654,5872,Directed,21578,,1
1773,5872,Directed,15079,,1
5868,1201,Directed,34455,,1
989,5868,Directed,9234,,1
2200,5858,Directed,18580,,1
5857,1510,Directed,34436,,1
5068,5857,Directed,32632,,1
4783,5857,Directed,31726,,1
4725,5857,Directed,31590,,1
4615,5857,Directed,31176,,1
3279,5857,Directed,25498,,1
2885,5857,Directed,23445,,1
2762,5857,Directed,22664,,1
2337,5857,Directed,19355,,1
1272,5857,Directed,11322,,1
457,5857,Directed,4787,,1
4843,5855,Directed,31857,,1
4381,5855,Directed,30475,,1
3936,5855,Directed,28612,,1
3022,5855,Directed,24340,,1
2997,5855,Directed,24175,,1
2321,5855,Directed,19247,,1
874,5855,Directed,8215,,1
4597,5854,Directed,31123,,1
4406,5854,Directed,30565,,1
2179,5854,Directed,18401,,1
2033,5854,Directed,17513,,1
5426,5852,Directed,33600,,1
494,5852,Directed,5202,,1
124,5852,Directed,1191,,1
1773,5851,Directed,15068,,1
4456,5846,Directed,30749,,1
2722,5843,Directed,22238,,1
1773,5838,Directed,14738,,1
927,5838,Directed,8736,,1
5440,5835,Directed,33649,,1
1781,5835,Directed,32440,,1
4014,5835,Directed,28910,,1
242,5835,Directed,2769,,1
3777,5834,Directed,27929,,1
3711,5834,Directed,27561,,1
5495,5829,Directed,33785,,1
5105,5829,Directed,32713,,1
5397,5829,Directed,25166,,1
2857,5829,Directed,23268,,1
2281,5829,Directed,19076,,1
4709,5826,Directed,31532,,1
2026,5826,Directed,17455,,1
4568,5823,Directed,31033,,1
4464,5823,Directed,30764,,1
737,5823,Directed,7213,,1
3542,5823,Directed,3080,,1
581,5818,Directed,5905,,1
5810,2640,Directed,34293,,1
5446,5810,Directed,33666,,1
5283,5810,Directed,33101,,1
4374,5810,Directed,30439,,1
4251,5810,Directed,30006,,1
3580,5810,Directed,26957,,1
3002,5810,Directed,24272,,1
2997,5810,Directed,24231,,1
178,5810,Directed,2130,,1
83,5810,Directed,784,,1
1917,5808,Directed,16480,,1
4029,5807,Directed,28952,,1
3936,5807,Directed,28619,,1
2026,5807,Directed,17470,,1
1773,5807,Directed,15040,,1
2304,5805,Directed,34059,,1
237,5805,Directed,2725,,1
1339,5799,Directed,11699,,1
5264,5794,Directed,33067,,1
4127,5793,Directed,29336,,1
3577,5793,Directed,26945,,1
3177,5793,Directed,25014,,1
2588,5793,Directed,21235,,1
4591,5792,Directed,31106,,1
1183,5792,Directed,10876,,1
24,5792,Directed,282,,1
5326,5791,Directed,33266,,1
5622,5789,Directed,34002,,1
4847,5789,Directed,31872,,1
4528,5789,Directed,30926,,1
4374,5789,Directed,30435,,1
2997,5789,Directed,24219,,1
2778,5789,Directed,22708,,1
4672,5789,Directed,21131,,1
4229,5789,Directed,13961,,1
1175,5789,Directed,10833,,1
690,5789,Directed,6867,,1
518,5789,Directed,5397,,1
5788,5555,Directed,34245,,1
2740,5788,Directed,22513,,1
4843,5785,Directed,31856,,1
4076,5784,Directed,29132,,1
1924,5784,Directed,16605,,1
3936,5783,Directed,28626,,1
3177,5778,Directed,25010,,1
166,5778,Directed,1668,,1
3522,5776,Directed,26739,,1
2722,5776,Directed,22233,,1
1924,5776,Directed,16627,,1
1715,5776,Directed,14422,,1
5321,5775,Directed,33246,,1
1773,5775,Directed,14910,,1
485,5775,Directed,4986,,1
166,5775,Directed,1951,,1
2997,5770,Directed,24232,,1
4931,5765,Directed,32089,,1
1517,5765,Directed,18990,,1
2030,5765,Directed,17492,,1
80,5765,Directed,756,,1
4677,5763,Directed,31414,,1
3878,5763,Directed,28315,,1
5760,5743,Directed,34191,,1
2523,5760,Directed,20802,,1
2026,5760,Directed,17420,,1
1002,5760,Directed,9339,,1
5038,5759,Directed,32570,,1
2014,5759,Directed,17283,,1
1924,5759,Directed,16582,,1
1812,5759,Directed,15738,,1
1677,5759,Directed,14147,,1
1175,5759,Directed,10834,,1
1214,5759,Directed,4679,,1
200,5759,Directed,2352,,1
5428,5754,Directed,33612,,1
3349,5754,Directed,25853,,1
2466,5754,Directed,20335,,1
1924,5754,Directed,16527,,1
2794,5751,Directed,22938,,1
581,5751,Directed,5841,,1
2997,5750,Directed,24194,,1
178,5750,Directed,2087,,1
4057,5744,Directed,29051,,1
3585,5744,Directed,26969,,1
1773,5744,Directed,15003,,1
1184,5744,Directed,10882,,1
3290,5743,Directed,25632,,1
3065,5743,Directed,24563,,1
2602,5743,Directed,21311,,1
1996,5743,Directed,17156,,1
1733,5743,Directed,14532,,1
315,5743,Directed,3263,,1
2997,5742,Directed,24185,,1
1773,5742,Directed,15010,,1
178,5742,Directed,2075,,1
1509,5737,Directed,32118,,1
1166,5729,Directed,10680,,1
2548,5728,Directed,32743,,1
5428,5727,Directed,33604,,1
4764,5727,Directed,31674,,1
4291,5727,Directed,30126,,1
4053,5727,Directed,29036,,1
3022,5727,Directed,24338,,1
738,5727,Directed,7239,,1
582,5727,Directed,6055,,1
166,5727,Directed,1637,,1
3898,5725,Directed,28376,,1
2098,5725,Directed,17914,,1
5540,5725,Directed,16964,,1
1775,5720,Directed,15289,,1
3161,5715,Directed,24966,,1
1773,5713,Directed,15129,,1
178,5713,Directed,2117,,1
2781,5712,Directed,22827,,1
2779,5712,Directed,22747,,1
2740,5712,Directed,22594,,1
3936,5711,Directed,28621,,1
2391,5711,Directed,19698,,1
1419,5705,Directed,12297,,1
5704,3124,Directed,11841,,1
1117,5698,Directed,10327,,1
5328,5690,Directed,33270,,1
4076,5690,Directed,29106,,1
1773,5690,Directed,14978,,1
2201,5690,Directed,8299,,1
229,5690,Directed,2661,,1
4076,5684,Directed,29123,,1
2354,5684,Directed,28480,,1
2963,5684,Directed,24047,,1
2614,5684,Directed,21373,,1
1812,5684,Directed,15739,,1
1773,5684,Directed,14975,,1
458,5684,Directed,4809,,1
5682,3700,Directed,34063,,1
5552,5682,Directed,33864,,1
2760,5682,Directed,22661,,1
1002,5682,Directed,9338,,1
2909,5681,Directed,23659,,1
840,5678,Directed,8054,,1
2825,5677,Directed,23135,,1
5594,5676,Directed,33969,,1
4375,5676,Directed,30450,,1
2867,5676,Directed,23317,,1
2779,5673,Directed,22726,,1
2806,5669,Directed,22988,,1
2101,5669,Directed,17937,,1
166,5663,Directed,1946,,1
4798,5657,Directed,31748,,1
4255,5657,Directed,30017,,1
5033,5656,Directed,32553,,1
2781,5656,Directed,22772,,1
4307,5655,Directed,30170,,1
3148,5655,Directed,24947,,1
3020,5655,Directed,24323,,1
5002,5654,Directed,32484,,1
1148,5654,Directed,10533,,1
485,5654,Directed,4993,,1
166,5654,Directed,1823,,1
1388,5653,Directed,11971,,1
3788,5650,Directed,27969,,1
5575,5650,Directed,23073,,1
2656,5650,Directed,21605,,1
2376,5650,Directed,19569,,1
2400,5650,Directed,17473,,1
166,5650,Directed,1932,,1
1679,5647,Directed,25496,,1
2740,5647,Directed,22566,,1
1883,5646,Directed,16281,,1
4202,5645,Directed,29811,,1
3689,5645,Directed,27377,,1
4474,5642,Directed,30776,,1
4561,5639,Directed,31015,,1
1977,5639,Directed,16992,,1
1773,5639,Directed,14953,,1
1883,5635,Directed,16271,,1
5428,5633,Directed,33611,,1
485,5633,Directed,5008,,1
3753,5632,Directed,27775,,1
5140,5629,Directed,32812,,1
3436,5629,Directed,26354,,1
1615,5629,Directed,13840,,1
166,5625,Directed,1912,,1
3967,5624,Directed,28720,,1
2997,5624,Directed,24248,,1
2662,5624,Directed,21629,,1
1547,5624,Directed,13244,,1
2997,5622,Directed,24218,,1
2778,5622,Directed,22703,,1
5616,4281,Directed,32891,,1
1850,5616,Directed,30359,,1
3867,5616,Directed,23967,,1
1773,5616,Directed,14938,,1
1126,5616,Directed,10369,,1
3419,5613,Directed,26288,,1
4767,5612,Directed,31682,,1
459,5612,Directed,4814,,1
4406,5609,Directed,30590,,1
1011,5609,Directed,9438,,1
4929,5607,Directed,32076,,1
5283,5602,Directed,33096,,1
850,5602,Directed,31821,,1
1773,5602,Directed,14870,,1
5601,3079,Directed,33975,,1
1773,5596,Directed,15170,,1
4406,5595,Directed,30592,,1
2740,5595,Directed,22531,,1
2466,5595,Directed,20317,,1
1773,5595,Directed,14923,,1
1091,5595,Directed,9908,,1
672,5595,Directed,6690,,1
5488,5594,Directed,33767,,1
4374,5594,Directed,30449,,1
3268,5594,Directed,25411,,1
3136,5594,Directed,24901,,1
5101,5589,Directed,32754,,1
1102,5589,Directed,9938,,1
113,5589,Directed,1103,,1
4173,5582,Directed,29540,,1
4464,5576,Directed,30762,,1
2913,5576,Directed,28832,,1
3187,5576,Directed,25051,,1
4864,5576,Directed,24861,,1
2251,5576,Directed,18868,,1
1733,5576,Directed,14535,,1
1002,5576,Directed,9346,,1
933,5576,Directed,8823,,1
213,5576,Directed,2508,,1
5573,1442,Directed,11427,,1
5573,1773,Directed,11426,,1
5573,3797,Directed,11421,,1
2481,5570,Directed,20503,,1
1459,5570,Directed,12557,,1
166,5570,Directed,1857,,1
2020,5568,Directed,17347,,1
2692,5555,Directed,22038,,1
1575,5555,Directed,17769,,1
1382,5555,Directed,11939,,1
1329,5555,Directed,11650,,1
1070,5555,Directed,9761,,1
1066,5555,Directed,9746,,1
901,5555,Directed,8583,,1
458,5555,Directed,4801,,1
24,5555,Directed,315,,1
4466,5553,Directed,30768,,1
2495,5553,Directed,20670,,1
1773,5553,Directed,14899,,1
3145,5552,Directed,24926,,1
2328,5552,Directed,19306,,1
2849,5551,Directed,23249,,1
4121,5550,Directed,29292,,1
2654,5550,Directed,21565,,1
1924,5550,Directed,16560,,1
1604,5550,Directed,13777,,1
859,5550,Directed,8146,,1
3,5550,Directed,23,,1
3569,5547,Directed,26886,,1
4330,5542,Directed,30297,,1
2740,5542,Directed,22508,,1
1773,5542,Directed,14877,,1
1229,5542,Directed,11132,,1
1142,5542,Directed,10457,,1
5537,5327,Directed,28133,,1
5537,5234,Directed,28131,,1
4109,5537,Directed,26902,,1
2481,5537,Directed,20569,,1
373,5537,Directed,4062,,1
166,5537,Directed,1764,,1
581,5534,Directed,5861,,1
4929,5533,Directed,32078,,1
4746,5533,Directed,31638,,1
3699,5533,Directed,27433,,1
4930,5532,Directed,32082,,1
4798,5532,Directed,31752,,1
3790,5532,Directed,27979,,1
3065,5532,Directed,24560,,1
607,5532,Directed,6249,,1
4721,5530,Directed,31585,,1
3912,5530,Directed,28515,,1
2661,5530,Directed,21620,,1
2513,5530,Directed,20775,,1
2019,5530,Directed,17346,,1
1924,5530,Directed,16583,,1
1812,5530,Directed,15716,,1
1773,5530,Directed,14873,,1
1388,5530,Directed,11977,,1
4381,5529,Directed,30474,,1
2781,5529,Directed,22795,,1
581,5528,Directed,5852,,1
3936,5526,Directed,28625,,1
2481,5526,Directed,20479,,1
2026,5526,Directed,17421,,1
5393,5519,Directed,33505,,1
4100,5519,Directed,29232,,1
3689,5519,Directed,27376,,1
1295,5519,Directed,11478,,1
1094,5519,Directed,9914,,1
4285,5515,Directed,30112,,1
3687,5515,Directed,27346,,1
3290,5513,Directed,25624,,1
5397,5513,Directed,25168,,1
2779,5512,Directed,22734,,1
67,5512,Directed,673,,1
5508,3759,Directed,3210,,1
1996,5506,Directed,17157,,1
485,5498,Directed,4997,,1
4744,5497,Directed,31627,,1
4491,5497,Directed,30853,,1
485,5497,Directed,4994,,1
5168,5496,Directed,32878,,1
5288,5496,Directed,26873,,1
3784,5495,Directed,27945,,1
3569,5495,Directed,26887,,1
2845,5495,Directed,22902,,1
2435,5495,Directed,19908,,1
2321,5495,Directed,19248,,1
4863,5489,Directed,31904,,1
4076,5489,Directed,29096,,1
3349,5489,Directed,25852,,1
3320,5489,Directed,25743,,1
24,5489,Directed,316,,1
5051,5487,Directed,32616,,1
4191,5487,Directed,29653,,1
4076,5487,Directed,29134,,1
1773,5482,Directed,14852,,1
2012,5481,Directed,33547,,1
3936,5480,Directed,28622,,1
2997,5480,Directed,24254,,1
3867,5480,Directed,23982,,1
178,5480,Directed,2099,,1
4527,5473,Directed,30920,,1
5015,5472,Directed,32520,,1
1781,5469,Directed,32442,,1
4032,5469,Directed,28973,,1
3758,5469,Directed,27815,,1
4109,5469,Directed,26900,,1
2481,5469,Directed,20575,,1
5464,4598,Directed,33706,,1
1034,5464,Directed,9518,,1
5458,4793,Directed,33703,,1
5428,5458,Directed,33622,,1
3991,5458,Directed,28790,,1
2466,5458,Directed,20393,,1
2326,5458,Directed,19294,,1
1924,5458,Directed,16556,,1
1527,5458,Directed,13091,,1
698,5458,Directed,6894,,1
3456,5457,Directed,26454,,1
2817,5456,Directed,23059,,1
85,5456,Directed,799,,1
1773,5455,Directed,14839,,1
5205,5449,Directed,32945,,1
4272,5449,Directed,30056,,1
3960,5449,Directed,28682,,1
3892,5449,Directed,28364,,1
2943,5449,Directed,23878,,1
2588,5449,Directed,21236,,1
1723,5449,Directed,14482,,1
142,5449,Directed,1385,,1
3925,5447,Directed,28549,,1
2781,5447,Directed,22812,,1
24,5447,Directed,293,,1
5361,5446,Directed,33419,,1
5301,5446,Directed,33177,,1
5146,5446,Directed,32821,,1
3547,5446,Directed,26806,,1
4552,5446,Directed,24623,,1
2654,5446,Directed,21574,,1
2179,5446,Directed,18405,,1
478,5446,Directed,4940,,1
85,5446,Directed,792,,1
24,5446,Directed,292,,1
4029,5444,Directed,28956,,1
2748,5444,Directed,22631,,1
2740,5444,Directed,22538,,1
4158,5443,Directed,29493,,1
166,5441,Directed,1750,,1
4695,5440,Directed,31448,,1
2825,5440,Directed,23119,,1
2481,5440,Directed,20559,,1
1777,5440,Directed,15317,,1
166,5440,Directed,1749,,1
5035,5434,Directed,32560,,1
3842,5434,Directed,6361,,1
607,5434,Directed,6237,,1
213,5434,Directed,2510,,1
1773,5431,Directed,14826,,1
5428,1356,Directed,33628,,1
5428,3210,Directed,33627,,1
5428,4793,Directed,33621,,1
5428,5320,Directed,33618,,1
863,5428,Directed,33544,,1
4876,5428,Directed,31961,,1
4863,5428,Directed,31922,,1
4682,5428,Directed,31422,,1
4618,5428,Directed,31181,,1
4470,5428,Directed,30772,,1
4438,5428,Directed,30647,,1
4426,5428,Directed,30634,,1
4406,5428,Directed,30577,,1
4360,5428,Directed,30374,,1
4306,5428,Directed,30168,,1
4046,5428,Directed,29008,,1
4033,5428,Directed,28985,,1
3991,5428,Directed,28792,,1
3929,5428,Directed,28591,,1
3925,5428,Directed,28573,,1
1256,5428,Directed,27576,,1
3651,5428,Directed,27236,,1
3627,5428,Directed,27131,,1
5113,5428,Directed,24991,,1
3124,5428,Directed,24873,,1
3086,5428,Directed,24660,,1
3055,5428,Directed,24535,,1
3053,5428,Directed,24529,,1
2973,5428,Directed,24065,,1
3759,5428,Directed,23859,,1
2925,5428,Directed,23735,,1
2859,5428,Directed,23297,,1
2794,5428,Directed,22952,,1
2782,5428,Directed,22843,,1
2776,5428,Directed,22700,,1
2740,5428,Directed,22565,,1
2534,5428,Directed,20911,,1
2391,5428,Directed,19700,,1
2239,5428,Directed,18802,,1
1991,5428,Directed,17105,,1
1924,5428,Directed,16669,,1
1496,5428,Directed,12903,,1
1441,5428,Directed,12437,,1
1439,5428,Directed,12431,,1
1102,5428,Directed,9937,,1
779,5428,Directed,7493,,1
698,5428,Directed,6912,,1
652,5428,Directed,6548,,1
237,5428,Directed,2739,,1
927,5426,Directed,8723,,1
4319,5424,Directed,30229,,1
3756,5424,Directed,27805,,1
2378,5424,Directed,19612,,1
9,5424,Directed,46,,1
5420,3518,Directed,25174,,1
2030,5420,Directed,17494,,1
485,5420,Directed,5031,,1
2781,5413,Directed,22817,,1
5321,5412,Directed,33244,,1
4482,5412,Directed,30819,,1
4378,5412,Directed,30467,,1
4176,5412,Directed,29570,,1
3743,5412,Directed,27712,,1
2481,5412,Directed,20544,,1
1954,5412,Directed,16834,,1
1883,5412,Directed,16304,,1
581,5412,Directed,6010,,1
338,5412,Directed,3530,,1
987,5408,Directed,9221,,1
457,5408,Directed,4789,,1
5393,5402,Directed,33508,,1
5301,5402,Directed,33181,,1
4890,5402,Directed,31982,,1
4850,5402,Directed,31883,,1
4704,5402,Directed,31521,,1
4451,5402,Directed,30730,,1
4406,5402,Directed,30570,,1
4123,5402,Directed,29313,,1
3529,5402,Directed,26765,,1
4832,5402,Directed,24834,,1
2971,5402,Directed,24062,,1
3762,5402,Directed,23385,,1
1343,5402,Directed,11723,,1
1295,5402,Directed,11474,,1
1152,5402,Directed,10557,,1
169,5402,Directed,1989,,1
178,5401,Directed,2076,,1
5397,5322,Directed,25164,,1
3525,5395,Directed,26753,,1
2953,5395,Directed,23994,,1
5393,4071,Directed,33504,,1
5380,5393,Directed,33453,,1
5355,5393,Directed,33413,,1
5038,5393,Directed,32565,,1
4997,5393,Directed,32479,,1
4920,5393,Directed,32060,,1
4843,5393,Directed,31859,,1
4763,5393,Directed,31673,,1
4642,5393,Directed,31296,,1
4559,5393,Directed,31008,,1
4086,5393,Directed,29169,,1
4076,5393,Directed,29099,,1
4018,5393,Directed,28924,,1
2740,5393,Directed,22543,,1
2683,5393,Directed,22001,,1
2617,5393,Directed,21391,,1
2506,5393,Directed,20738,,1
2466,5393,Directed,20326,,1
2394,5393,Directed,19712,,1
3904,5393,Directed,19471,,1
811,5393,Directed,7887,,1
581,5393,Directed,5949,,1
5392,4270,Directed,33496,,1
4477,5392,Directed,30780,,1
706,5392,Directed,6963,,1
4406,5385,Directed,30567,,1
2722,5385,Directed,22232,,1
1812,5385,Directed,15736,,1
5262,5379,Directed,33057,,1
3097,5379,Directed,31571,,1
4406,5379,Directed,30533,,1
4191,5379,Directed,29654,,1
4085,5379,Directed,29167,,1
3713,5379,Directed,27565,,1
2026,5379,Directed,17396,,1
1911,5379,Directed,16428,,1
1773,5379,Directed,14795,,1
745,5379,Directed,7299,,1
466,5379,Directed,4864,,1
4561,5370,Directed,31012,,1
3453,5370,Directed,26440,,1
3424,5370,Directed,26297,,1
1773,5368,Directed,14789,,1
4202,5367,Directed,29809,,1
3377,5367,Directed,25934,,1
2117,5367,Directed,18044,,1
1773,5367,Directed,15109,,1
980,5367,Directed,9144,,1
2201,5367,Directed,8313,,1
1773,5363,Directed,14784,,1
4188,5361,Directed,29623,,1
1723,5361,Directed,14485,,1
1061,5361,Directed,9724,,1
680,5361,Directed,6813,,1
5358,4583,Directed,33416,,1
4725,5358,Directed,31592,,1
365,5358,Directed,3805,,1
19,5358,Directed,137,,1
2781,5355,Directed,22824,,1
1924,5355,Directed,16608,,1
1883,5355,Directed,16342,,1
1773,5355,Directed,14780,,1
1442,5355,Directed,12472,,1
73,5351,Directed,706,,1
3320,5350,Directed,25758,,1
3130,5350,Directed,24880,,1
2503,5350,Directed,20702,,1
2026,5350,Directed,17454,,1
1142,5350,Directed,10461,,1
1094,5350,Directed,9915,,1
774,5350,Directed,7444,,1
581,5350,Directed,5910,,1
2014,5347,Directed,17286,,1
127,5346,Directed,1221,,1
4347,5341,Directed,30356,,1
3268,5341,Directed,25391,,1
2692,5341,Directed,22045,,1
874,5341,Directed,8214,,1
5140,5340,Directed,32811,,1
3315,5340,Directed,25717,,1
3268,5340,Directed,25388,,1
839,5340,Directed,25053,,1
609,5340,Directed,6276,,1
2161,5337,Directed,18266,,1
1442,5337,Directed,12467,,1
672,5337,Directed,6691,,1
24,5337,Directed,221,,1
2849,5336,Directed,23248,,1
3268,5329,Directed,25378,,1
1773,5329,Directed,14766,,1
296,5329,Directed,3141,,1
3584,5328,Directed,33108,,1
5066,5328,Directed,32628,,1
4884,5328,Directed,31968,,1
4075,5328,Directed,29094,,1
972,5328,Directed,27032,,1
1883,5328,Directed,16297,,1
1365,5328,Directed,11872,,1
2201,5328,Directed,8276,,1
270,5328,Directed,2989,,1
2201,5323,Directed,8277,,1
3351,5322,Directed,25860,,1
1320,5322,Directed,11587,,1
4514,5321,Directed,30899,,1
4486,5321,Directed,30839,,1
4482,5321,Directed,30813,,1
4378,5321,Directed,30465,,1
4174,5321,Directed,29547,,1
2165,5321,Directed,28319,,1
3743,5321,Directed,27714,,1
3121,5321,Directed,24856,,1
3103,5321,Directed,24764,,1
2825,5321,Directed,23114,,1
2677,5321,Directed,21963,,1
2481,5321,Directed,20493,,1
1464,5321,Directed,12578,,1
1924,5320,Directed,16667,,1
1527,5320,Directed,13108,,1
2825,5318,Directed,23110,,1
2744,5318,Directed,22615,,1
2481,5318,Directed,20491,,1
166,5318,Directed,1669,,1
